,season,home_team,away_team,down,game_date,game_half,game_seconds_remaining,play_type,ydstogo,ydsnet
42539,2009,DAL,PHI,4.0,2010-01-03,Half2,146.0,pass,2,41
42546,2009,DAL,PHI,4.0,2010-01-03,Half2,103.0,pass,11,10
42563,2009,DET,CHI,4.0,2010-01-03,Half1,3293.0,field_goal,6,54
42571,2009,DET,CHI,4.0,2010-01-03,Half1,3190.0,punt,11,-1
42576,2009,DET,CHI,4.0,2010-01-03,Half1,3037.0,punt,2,24
42580,2009,DET,CHI,4.0,2010-01-03,Half1,2953.0,punt,3,7
42587,2009,DET,CHI,4.0,2010-01-03,Half1,2766.0,field_goal,2,24
42597,2009,DET,CHI,4.0,2010-01-03,Half1,2582.0,field_goal,10,44
42606,2009,DET,CHI,4.0,2010-01-03,Half1,2354.0,punt,3,24
42611,2009,DET,CHI,4.0,2010-01-03,Half1,2200.0,punt,15,-5
42645,2009,DET,CHI,4.0,2010-01-03,Half2,1688.0,run,8,16
42658,2009,DET,CHI,4.0,2010-01-03,Half2,1437.0,punt,15,-5
42664,2009,DET,CHI,4.0,2010-01-03,Half2,1272.0,punt,11,-1
42672,2009,DET,CHI,4.0,2010-01-03,Half2,1016.0,field_goal,1,42
42680,2009,DET,CHI,4.0,2010-01-03,Half2,896.0,punt,11,10
42686,2009,DET,CHI,4.0,2010-01-03,Half2,708.0,pass,3,37
42709,2009,DET,CHI,4.0,2010-01-03,Half2,282.0,field_goal,10,59
42726,2009,DET,CHI,4.0,2010-01-03,Half2,73.0,field_goal,2,8
42753,2009,HOU,NE,4.0,2010-01-03,Half1,3137.0,punt,6,33
42757,2009,HOU,NE,4.0,2010-01-03,Half1,3043.0,punt,3,7
42774,2009,HOU,NE,4.0,2010-01-03,Half1,2688.0,punt,10,16
42784,2009,HOU,NE,4.0,2010-01-03,Half1,2396.0,field_goal,5,58
42796,2009,HOU,NE,4.0,2010-01-03,Half1,2089.0,pass,1,78
42813,2009,HOU,NE,4.0,2010-01-03,Half1,1850.0,field_goal,4,66
42828,2009,HOU,NE,4.0,2010-01-03,Half2,1681.0,punt,7,17
42849,2009,HOU,NE,4.0,2010-01-03,Half2,1081.0,field_goal,11,53
42877,2009,HOU,NE,4.0,2010-01-03,Half2,463.0,punt,8,2
42906,2009,HOU,NE,4.0,2010-01-03,Half2,18.0,pass,3,32
42938,2009,MIA,PIT,4.0,2010-01-03,Half1,2826.0,run,1,11
42956,2009,MIA,PIT,4.0,2010-01-03,Half1,2364.0,field_goal,5,61
42967,2009,MIA,PIT,4.0,2010-01-03,Half1,2136.0,field_goal,4,52
42986,2009,MIA,PIT,4.0,2010-01-03,Half1,1841.0,punt,22,36
42993,2009,MIA,PIT,4.0,2010-01-03,Half2,1680.0,punt,14,-4
42997,2009,MIA,PIT,4.0,2010-01-03,Half2,1576.0,punt,4,6
43004,2009,MIA,PIT,4.0,2010-01-03,Half2,1389.0,punt,2,22
43021,2009,MIA,PIT,4.0,2010-01-03,Half2,1014.0,punt,1,9
43031,2009,MIA,PIT,4.0,2010-01-03,Half2,841.0,field_goal,2,51
43047,2009,MIA,PIT,4.0,2010-01-03,Half2,601.0,punt,6,4
43076,2009,MIA,PIT,4.0,2010-01-03,Half2,45.0,no_play,10,83
43077,2009,MIA,PIT,4.0,2010-01-03,Half2,45.0,field_goal,15,83
43098,2009,MIN,NYG,4.0,2010-01-03,Half1,3302.0,punt,8,13
43103,2009,MIN,NYG,4.0,2010-01-03,Half1,3193.0,punt,6,44
43111,2009,MIN,NYG,4.0,2010-01-03,Half1,2986.0,punt,10,25
43122,2009,MIN,NYG,4.0,2010-01-03,Half1,2689.0,no_play,1,49
43123,2009,MIN,NYG,4.0,2010-01-03,Half1,2689.0,field_goal,6,49
43128,2009,MIN,NYG,4.0,2010-01-03,Half1,2574.0,punt,3,7
43141,2009,MIN,NYG,4.0,2010-01-03,Half1,2205.0,no_play,4,1
43142,2009,MIN,NYG,4.0,2010-01-03,Half1,2192.0,punt,9,1
43159,2009,MIN,NYG,4.0,2010-01-03,Half1,1846.0,run,1,11
43173,2009,MIN,NYG,4.0,2010-01-03,Half2,1714.0,punt,3,7
43184,2009,MIN,NYG,4.0,2010-01-03,Half2,1388.0,field_goal,2,67
43191,2009,MIN,NYG,4.0,2010-01-03,Half2,1278.0,pass,1,8
43197,2009,MIN,NYG,4.0,2010-01-03,Half2,1191.0,punt,16,-6
43207,2009,MIN,NYG,4.0,2010-01-03,Half2,910.0,field_goal,9,32
43227,2009,MIN,NYG,4.0,2010-01-03,Half2,441.0,punt,3,7
43234,2009,MIN,NYG,4.0,2010-01-03,Half2,298.0,punt,11,11
43262,2009,NYJ,CIN,4.0,2010-01-03,Half1,3291.0,punt,9,1
43288,2009,NYJ,CIN,4.0,2010-01-03,Half1,2613.0,field_goal,2,74
43294,2009,NYJ,CIN,4.0,2010-01-03,Half1,2542.0,punt,13,-3
43299,2009,NYJ,CIN,4.0,2010-01-03,Half1,2434.0,punt,7,3
43306,2009,NYJ,CIN,4.0,2010-01-03,Half1,2334.0,punt,10,5
43316,2009,NYJ,CIN,4.0,2010-01-03,Half1,2148.0,punt,1,9
43342,2009,NYJ,CIN,4.0,2010-01-03,Half2,1677.0,punt,8,2
43349,2009,NYJ,CIN,4.0,2010-01-03,Half2,1491.0,field_goal,6,18
43355,2009,NYJ,CIN,4.0,2010-01-03,Half2,1352.0,run,2,30
43362,2009,NYJ,CIN,4.0,2010-01-03,Half2,1192.0,punt,37,3
43367,2009,NYJ,CIN,4.0,2010-01-03,Half2,1059.0,punt,6,4
43378,2009,NYJ,CIN,4.0,2010-01-03,Half2,796.0,run,1,11
43392,2009,NYJ,CIN,4.0,2010-01-03,Half2,419.0,punt,11,11
43399,2009,NYJ,CIN,4.0,2010-01-03,Half2,150.0,punt,3,20
43414,2009,LAR,SF,4.0,2010-01-03,Half1,3465.0,run,1,11
43418,2009,LAR,SF,4.0,2010-01-03,Half1,3404.0,punt,10,11
43428,2009,LAR,SF,4.0,2010-01-03,Half1,3098.0,punt,5,38
43432,2009,LAR,SF,4.0,2010-01-03,Half1,2978.0,punt,4,6
43436,2009,LAR,SF,4.0,2010-01-03,Half1,2849.0,punt,19,-9
43440,2009,LAR,SF,4.0,2010-01-03,Half1,2758.0,punt,12,-2
43445,2009,LAR,SF,4.0,2010-01-03,Half1,2696.0,punt,10,0
43449,2009,LAR,SF,4.0,2010-01-03,Half1,2609.0,punt,14,-4
43455,2009,LAR,SF,4.0,2010-01-03,Half1,2424.0,punt,13,9
43460,2009,LAR,SF,4.0,2010-01-03,Half1,2300.0,,8,-8
43461,2009,LAR,SF,4.0,2010-01-03,Half1,2284.0,no_play,8,-8
43462,2009,LAR,SF,4.0,2010-01-03,Half1,2279.0,punt,18,-8
43466,2009,LAR,SF,4.0,2010-01-03,Half1,2178.0,pass,2,8
43473,2009,LAR,SF,4.0,2010-01-03,Half1,2045.0,field_goal,6,29
43478,2009,LAR,SF,4.0,2010-01-03,Half1,1949.0,punt,9,1
43491,2009,LAR,SF,4.0,2010-01-03,Half1,1802.0,field_goal,9,40
43496,2009,LAR,SF,4.0,2010-01-03,Half2,1712.0,punt,4,6
43501,2009,LAR,SF,4.0,2010-01-03,Half2,1634.0,punt,13,-3
43516,2009,LAR,SF,4.0,2010-01-03,Half2,1321.0,punt,9,1
43520,2009,LAR,SF,4.0,2010-01-03,Half2,1229.0,punt,10,0
43524,2009,LAR,SF,4.0,2010-01-03,Half2,1107.0,punt,3,7
43531,2009,LAR,SF,4.0,2010-01-03,Half2,908.0,punt,4,21
43535,2009,LAR,SF,4.0,2010-01-03,Half2,807.0,punt,2,8
43539,2009,LAR,SF,4.0,2010-01-03,Half2,693.0,punt,3,7
43543,2009,LAR,SF,4.0,2010-01-03,Half2,558.0,field_goal,2,8
43553,2009,LAR,SF,4.0,2010-01-03,Half2,388.0,punt,17,-7
43565,2009,LAR,SF,4.0,2010-01-03,Half2,167.0,pass,18,4
43578,2009,LAR,SF,4.0,2010-01-03,Half2,116.0,punt,11,-1
43587,2009,TB,ATL,4.0,2010-01-03,Half1,3512.0,field_goal,12,-2
43593,2009,TB,ATL,4.0,2010-01-03,Half1,3385.0,punt,2,8
43600,2009,TB,ATL,4.0,2010-01-03,Half1,3215.0,punt,7,14
43606,2009,TB,ATL,4.0,2010-01-03,Half1,3080.0,punt,7,14
43613,2009,TB,ATL,4.0,2010-01-03,Half1,2876.0,punt,9,11
43617,2009,TB,ATL,4.0,2010-01-03,Half1,2786.0,punt,6,4
43626,2009,TB,ATL,4.0,2010-01-03,Half1,2647.0,punt,7,13
43637,2009,TB,ATL,4.0,2010-01-03,Half1,2303.0,pass,15,53
43641,2009,TB,ATL,4.0,2010-01-03,Half1,2249.0,punt,3,7
43650,2009,TB,ATL,4.0,2010-01-03,Half1,2054.0,field_goal,2,53
43657,2009,TB,ATL,4.0,2010-01-03,Half1,1995.0,punt,9,1
43673,2009,TB,ATL,4.0,2010-01-03,Half2,1750.0,punt,10,0
43684,2009,TB,ATL,4.0,2010-01-03,Half2,1502.0,punt,4,6
43700,2009,TB,ATL,4.0,2010-01-03,Half2,1053.0,field_goal,13,76
43744,2009,TB,ATL,4.0,2010-01-03,Half2,65.0,field_goal,7,62
43758,2009,ARI,GB,4.0,2010-01-03,Half1,3410.0,run,1,24
43775,2009,ARI,GB,4.0,2010-01-03,Half1,3070.0,punt,6,20
43788,2009,ARI,GB,4.0,2010-01-03,Half1,2756.0,punt,4,17
43795,2009,ARI,GB,4.0,2010-01-03,Half1,2615.0,punt,2,18
43810,2009,ARI,GB,4.0,2010-01-03,Half1,2197.0,field_goal,3,53
43837,2009,ARI,GB,4.0,2010-01-03,Half2,1619.0,punt,9,16
43868,2009,ARI,GB,4.0,2010-01-03,Half2,788.0,punt,16,30
43876,2009,ARI,GB,4.0,2010-01-03,Half2,559.0,punt,11,12
43904,2009,DEN,KC,4.0,2010-01-03,Half1,3500.0,punt,1,9
43919,2009,DEN,KC,4.0,2010-01-03,Half1,3183.0,punt,3,32
43923,2009,DEN,KC,4.0,2010-01-03,Half1,3101.0,punt,4,6
43927,2009,DEN,KC,4.0,2010-01-03,Half1,3045.0,punt,6,4
43955,2009,DEN,KC,4.0,2010-01-03,Half1,2502.0,punt,20,17
43960,2009,DEN,KC,4.0,2010-01-03,Half1,2417.0,punt,4,35
43971,2009,DEN,KC,4.0,2010-01-03,Half1,2107.0,field_goal,2,78
43985,2009,DEN,KC,4.0,2010-01-03,Half1,1831.0,field_goal,4,74
44014,2009,DEN,KC,4.0,2010-01-03,Half2,1244.0,field_goal,4,62
44023,2009,DEN,KC,4.0,2010-01-03,Half2,1095.0,punt,10,29
44041,2009,DEN,KC,4.0,2010-01-03,Half2,782.0,field_goal,11,51
44058,2009,DEN,KC,4.0,2010-01-03,Half2,488.0,punt,12,20
44074,2009,DEN,KC,4.0,2010-01-03,Half2,197.0,pass,2,54
44082,2009,DEN,KC,4.0,2010-01-03,Half2,145.0,punt,1,9
44099,2009,OAK,BAL,4.0,2010-01-03,Half1,3363.0,punt,5,26
44105,2009,OAK,BAL,4.0,2010-01-03,Half1,3247.0,punt,13,8
44109,2009,OAK,BAL,4.0,2010-01-03,Half1,3136.0,punt,5,5
44134,2009,OAK,BAL,4.0,2010-01-03,Half1,2692.0,field_goal,6,61
44146,2009,OAK,BAL,4.0,2010-01-03,Half1,2356.0,punt,14,19
44154,2009,OAK,BAL,4.0,2010-01-03,Half1,2130.0,no_play,7,32
44155,2009,OAK,BAL,4.0,2010-01-03,Half1,2077.0,punt,12,32
44179,2009,OAK,BAL,4.0,2010-01-03,Half1,1802.0,field_goal,10,24
44184,2009,OAK,BAL,4.0,2010-01-03,Half2,1711.0,punt,4,6
44190,2009,OAK,BAL,4.0,2010-01-03,Half2,1512.0,punt,3,-52
44194,2009,OAK,BAL,4.0,2010-01-03,Half2,1416.0,punt,15,-5
44205,2009,OAK,BAL,4.0,2010-01-03,Half2,1150.0,field_goal,4,31
44210,2009,OAK,BAL,4.0,2010-01-03,Half2,1056.0,punt,11,-1
44241,2009,OAK,BAL,4.0,2010-01-03,Half2,227.0,field_goal,7,44
44246,2009,OAK,BAL,4.0,2010-01-03,Half2,182.0,punt,11,-1
44266,2009,LAC,WAS,4.0,2010-01-03,Half1,3387.0,field_goal,8,46
44271,2009,LAC,WAS,4.0,2010-01-03,Half1,3329.0,punt,9,1
44280,2009,LAC,WAS,4.0,2010-01-03,Half1,3189.0,pass,1,48
44296,2009,LAC,WAS,4.0,2010-01-03,Half1,2812.0,no_play,8,31
44297,2009,LAC,WAS,4.0,2010-01-03,Half1,2805.0,punt,13,31
44309,2009,LAC,WAS,4.0,2010-01-03,Half1,2498.0,field_goal,6,74
44329,2009,LAC,WAS,4.0,2010-01-03,Half1,1979.0,punt,8,18
44343,2009,LAC,WAS,4.0,2010-01-03,Half2,1727.0,punt,9,1
44347,2009,LAC,WAS,4.0,2010-01-03,Half2,1691.0,punt,7,3
44356,2009,LAC,WAS,4.0,2010-01-03,Half2,1448.0,field_goal,6,45
44361,2009,LAC,WAS,4.0,2010-01-03,Half2,1342.0,punt,2,8
44368,2009,LAC,WAS,4.0,2010-01-03,Half2,1156.0,punt,6,16
44376,2009,LAC,WAS,4.0,2010-01-03,Half2,916.0,punt,1,9
44385,2009,LAC,WAS,4.0,2010-01-03,Half2,731.0,field_goal,6,59
44401,2009,LAC,WAS,4.0,2010-01-03,Half2,277.0,no_play,1,69
44402,2009,LAC,WAS,4.0,2010-01-03,Half2,276.0,field_goal,5,69
44425,2009,LAC,WAS,4.0,2010-01-03,Half2,12.0,pass,10,0
44437,2009,SEA,TEN,4.0,2010-01-03,Half1,3302.0,run,1,67
44441,2009,SEA,TEN,4.0,2010-01-03,Half1,3182.0,run,1,82
44447,2009,SEA,TEN,4.0,2010-01-03,Half1,3112.0,punt,14,-4
44453,2009,SEA,TEN,4.0,2010-01-03,Half1,2935.0,punt,3,7
44457,2009,SEA,TEN,4.0,2010-01-03,Half1,2839.0,punt,8,2
44467,2009,SEA,TEN,4.0,2010-01-03,Half1,2664.0,punt,2,30
44472,2009,SEA,TEN,4.0,2010-01-03,Half1,2530.0,punt,1,20
44483,2009,SEA,TEN,4.0,2010-01-03,Half1,2287.0,punt,2,8
44493,2009,SEA,TEN,4.0,2010-01-03,Half1,2039.0,punt,10,45
44509,2009,SEA,TEN,4.0,2010-01-03,Half1,1808.0,no_play,20,57
44510,2009,SEA,TEN,4.0,2010-01-03,Half1,1808.0,field_goal,25,57
44521,2009,SEA,TEN,4.0,2010-01-03,Half2,1592.0,field_goal,13,43
44536,2009,SEA,TEN,4.0,2010-01-03,Half2,1185.0,field_goal,6,50
44546,2009,SEA,TEN,4.0,2010-01-03,Half2,984.0,no_play,17,23
44547,2009,SEA,TEN,4.0,2010-01-03,Half2,975.0,punt,12,23
44560,2009,SEA,TEN,4.0,2010-01-03,Half2,752.0,field_goal,2,29
44569,2009,SEA,TEN,4.0,2010-01-03,Half2,517.0,punt,4,17
44573,2009,SEA,TEN,4.0,2010-01-03,Half2,427.0,punt,8,2
44592,2009,SEA,TEN,4.0,2010-01-03,Half2,79.0,pass,9,53
44607,2010,NO,MIN,4.0,2010-09-09,Half1,3361.0,punt,3,7
44611,2010,NO,MIN,4.0,2010-09-09,Half1,3266.0,punt,10,0
44620,2010,NO,MIN,4.0,2010-09-09,Half1,3038.0,punt,3,18
44633,2010,NO,MIN,4.0,2010-09-09,Half1,2700.0,punt,8,56
44651,2010,NO,MIN,4.0,2010-09-09,Half1,2132.0,field_goal,9,66
44658,2010,NO,MIN,4.0,2010-09-09,Half1,2039.0,punt,19,-9
44666,2010,NO,MIN,4.0,2010-09-09,Half1,1884.0,field_goal,9,1
44684,2010,NO,MIN,4.0,2010-09-09,Half2,1688.0,punt,3,20
44702,2010,NO,MIN,4.0,2010-09-09,Half2,1213.0,punt,9,1
44706,2010,NO,MIN,4.0,2010-09-09,Half2,1085.0,punt,6,4
44710,2010,NO,MIN,4.0,2010-09-09,Half2,1000.0,punt,13,-3
44715,2010,NO,MIN,4.0,2010-09-09,Half2,936.0,,9,1
44716,2010,NO,MIN,4.0,2010-09-09,Half2,927.0,punt,9,1
44721,2010,NO,MIN,4.0,2010-09-09,Half2,891.0,punt,7,3
44731,2010,NO,MIN,4.0,2010-09-09,Half2,554.0,field_goal,6,46
44739,2010,NO,MIN,4.0,2010-09-09,Half2,340.0,punt,11,34
44765,2010,TB,CLE,4.0,2010-09-12,Half1,3247.0,punt,6,33
44770,2010,TB,CLE,4.0,2010-09-12,Half1,3126.0,punt,3,23
44774,2010,TB,CLE,4.0,2010-09-12,Half1,3010.0,punt,11,-1
44790,2010,TB,CLE,4.0,2010-09-12,Half1,2755.0,field_goal,10,49
44803,2010,TB,CLE,4.0,2010-09-12,Half1,2433.0,punt,4,41
44807,2010,TB,CLE,4.0,2010-09-12,Half1,2340.0,punt,9,1
44849,2010,TB,CLE,4.0,2010-09-12,Half2,1472.0,punt,5,5
44853,2010,TB,CLE,4.0,2010-09-12,Half2,1393.0,no_play,10,-10
44859,2010,TB,CLE,4.0,2010-09-12,Half2,1199.0,punt,7,21
44863,2010,TB,CLE,4.0,2010-09-12,Half2,1104.0,punt,6,4
44864,2010,TB,CLE,4.0,2010-09-12,Half2,1393.0,punt,20,-10
44870,2010,TB,CLE,4.0,2010-09-12,Half2,924.0,punt,2,33
44875,2010,TB,CLE,4.0,2010-09-12,Half2,820.0,punt,4,6
44880,2010,TB,CLE,4.0,2010-09-12,Half2,660.0,punt,8,19
44884,2010,TB,CLE,4.0,2010-09-12,Half2,530.0,punt,7,3
44910,2010,TB,CLE,4.0,2010-09-12,Half2,63.0,no_play,4,11
44911,2010,TB,CLE,4.0,2010-09-12,Half2,62.0,pass,9,11
44918,2010,TB,CLE,4.0,2010-09-12,Half2,39.0,pass,1,3
44928,2010,BUF,MIA,4.0,2010-09-12,Half1,3554.0,punt,19,-9
44937,2010,BUF,MIA,4.0,2010-09-12,Half1,3237.0,field_goal,5,37
44945,2010,BUF,MIA,4.0,2010-09-12,Half1,2994.0,punt,10,12
44951,2010,BUF,MIA,4.0,2010-09-12,Half1,2871.0,punt,10,15
44955,2010,BUF,MIA,4.0,2010-09-12,Half1,2788.0,punt,2,8
44978,2010,BUF,MIA,4.0,2010-09-12,Half1,2233.0,field_goal,14,27
44995,2010,BUF,MIA,4.0,2010-09-12,Half1,1821.0,field_goal,5,55
45005,2010,BUF,MIA,4.0,2010-09-12,Half2,1760.0,punt,8,2
45009,2010,BUF,MIA,4.0,2010-09-12,Half2,1673.0,punt,6,4
45016,2010,BUF,MIA,4.0,2010-09-12,Half2,1529.0,punt,10,12
45020,2010,BUF,MIA,4.0,2010-09-12,Half2,1435.0,punt,10,0
45024,2010,BUF,MIA,4.0,2010-09-12,Half2,1339.0,no_play,7,8
45025,2010,BUF,MIA,4.0,2010-09-12,Half2,1339.0,punt,2,8
45034,2010,BUF,MIA,4.0,2010-09-12,Half2,1176.0,punt,29,-5
45042,2010,BUF,MIA,4.0,2010-09-12,Half2,947.0,punt,7,15
45048,2010,BUF,MIA,4.0,2010-09-12,Half2,850.0,punt,14,-4
45057,2010,BUF,MIA,4.0,2010-09-12,Half2,577.0,field_goal,2,48
45070,2010,BUF,MIA,4.0,2010-09-12,Half2,318.0,pass,11,80
45082,2010,BUF,MIA,4.0,2010-09-12,Half2,120.0,punt,11,25
45086,2010,BUF,MIA,4.0,2010-09-12,Half2,93.0,run,10,-1
45093,2010,BUF,MIA,4.0,2010-09-12,Half2,36.0,no_play,1,4
45094,2010,BUF,MIA,4.0,2010-09-12,Half2,36.0,punt,6,4
45098,2010,BUF,MIA,4.0,2010-09-12,Half2,17.0,no_play,10,-5
45099,2010,BUF,MIA,4.0,2010-09-12,Half2,8.0,pass,15,4
45106,2010,NE,CIN,4.0,2010-09-12,Half1,3464.0,punt,6,18
45117,2010,NE,CIN,4.0,2010-09-12,Half1,3189.0,punt,2,8
45128,2010,NE,CIN,4.0,2010-09-12,Half1,2853.0,field_goal,3,56
45138,2010,NE,CIN,4.0,2010-09-12,Half1,2696.0,field_goal,11,-1
45142,2010,NE,CIN,4.0,2010-09-12,Half1,2587.0,punt,5,5
45174,2010,NE,CIN,4.0,2010-09-12,Half1,1932.0,run,1,34
45179,2010,NE,CIN,4.0,2010-09-12,Half1,1879.0,field_goal,7,37
45213,2010,NE,CIN,4.0,2010-09-12,Half2,1225.0,punt,8,2
45223,2010,NE,CIN,4.0,2010-09-12,Half2,988.0,run,1,39
45252,2010,NE,CIN,4.0,2010-09-12,Half2,359.0,pass,6,37
45275,2010,NE,CIN,4.0,2010-09-12,Half2,74.0,pass,2,30
45286,2010,HOU,IND,4.0,2010-09-12,Half1,3506.0,punt,1,9
45296,2010,HOU,IND,4.0,2010-09-12,Half1,3275.0,no_play,7,19
45297,2010,HOU,IND,4.0,2010-09-12,Half1,3275.0,field_goal,12,19
45306,2010,HOU,IND,4.0,2010-09-12,Half1,3070.0,punt,4,30
45311,2010,HOU,IND,4.0,2010-09-12,Half1,2988.0,field_goal,10,53
45321,2010,HOU,IND,4.0,2010-09-12,Half1,2822.0,no_play,13,35
45322,2010,HOU,IND,4.0,2010-09-12,Half1,2813.0,punt,13,35
45339,2010,HOU,IND,4.0,2010-09-12,Half1,2399.0,punt,2,31
45356,2010,HOU,IND,4.0,2010-09-12,Half1,2042.0,punt,14,-4
45364,2010,HOU,IND,4.0,2010-09-12,Half1,1896.0,pass,2,23
45372,2010,HOU,IND,4.0,2010-09-12,Half1,1818.0,field_goal,2,63
45385,2010,HOU,IND,4.0,2010-09-12,Half2,1504.0,run,1,48
45408,2010,HOU,IND,4.0,2010-09-12,Half2,1049.0,no_play,22,46
45419,2010,HOU,IND,4.0,2010-09-12,Half2,766.0,punt,4,38
45474,2010,JAX,DEN,4.0,2010-09-12,Half1,3331.0,punt,19,43
45482,2010,JAX,DEN,4.0,2010-09-12,Half1,3151.0,punt,9,29
45488,2010,JAX,DEN,4.0,2010-09-12,Half1,3024.0,punt,3,20
45497,2010,JAX,DEN,4.0,2010-09-12,Half1,2815.0,punt,10,37
45511,2010,JAX,DEN,4.0,2010-09-12,Half1,2385.0,run,1,60
45519,2010,JAX,DEN,4.0,2010-09-12,Half1,2099.0,punt,1,19
45523,2010,JAX,DEN,4.0,2010-09-12,Half1,2056.0,punt,16,-6
45528,2010,JAX,DEN,4.0,2010-09-12,Half1,1920.0,run,1,13
45560,2010,JAX,DEN,4.0,2010-09-12,Half2,1369.0,punt,14,8
45564,2010,JAX,DEN,4.0,2010-09-12,Half2,1276.0,run,1,9
45579,2010,JAX,DEN,4.0,2010-09-12,Half2,950.0,field_goal,3,26
45592,2010,JAX,DEN,4.0,2010-09-12,Half2,686.0,field_goal,6,44
45610,2010,JAX,DEN,4.0,2010-09-12,Half2,287.0,pass,3,43
45618,2010,JAX,DEN,4.0,2010-09-12,Half2,120.0,punt,3,21
45631,2010,TEN,OAK,4.0,2010-09-12,Half1,3527.0,punt,8,2
45647,2010,TEN,OAK,4.0,2010-09-12,Half1,3086.0,no_play,12,18
45648,2010,TEN,OAK,4.0,2010-09-12,Half1,3082.0,field_goal,7,18
45662,2010,TEN,OAK,4.0,2010-09-12,Half1,2803.0,field_goal,12,-2
45670,2010,TEN,OAK,4.0,2010-09-12,Half1,2700.0,punt,1,27
45680,2010,TEN,OAK,4.0,2010-09-12,Half1,2355.0,punt,6,40
45684,2010,TEN,OAK,4.0,2010-09-12,Half1,2266.0,punt,6,4
45701,2010,TEN,OAK,4.0,2010-09-12,Half1,1929.0,punt,10,0
45716,2010,TEN,OAK,4.0,2010-09-12,Half1,1819.0,field_goal,1,63
45724,2010,TEN,OAK,4.0,2010-09-12,Half2,1681.0,punt,13,-3
45735,2010,TEN,OAK,4.0,2010-09-12,Half2,1322.0,field_goal,10,46
45777,2010,TEN,OAK,4.0,2010-09-12,Half2,516.0,punt,6,4
45785,2010,TEN,OAK,4.0,2010-09-12,Half2,385.0,pass,10,58
45790,2010,TEN,OAK,4.0,2010-09-12,Half2,286.0,punt,3,7
45794,2010,TEN,OAK,4.0,2010-09-12,Half2,216.0,run,1,9
45807,2010,NYG,CAR,4.0,2010-09-12,Half1,3481.0,punt,1,9
45819,2010,NYG,CAR,4.0,2010-09-12,Half1,3156.0,punt,14,-4
45826,2010,NYG,CAR,4.0,2010-09-12,Half1,2929.0,field_goal,2,26
45844,2010,NYG,CAR,4.0,2010-09-12,Half1,2507.0,field_goal,5,21
45856,2010,NYG,CAR,4.0,2010-09-12,Half1,2307.0,no_play,6,-1
45857,2010,NYG,CAR,4.0,2010-09-12,Half1,2307.0,punt,11,-1
45865,2010,NYG,CAR,4.0,2010-09-12,Half1,2044.0,punt,11,9
45873,2010,NYG,CAR,4.0,2010-09-12,Half1,1911.0,field_goal,3,39
45904,2010,NYG,CAR,4.0,2010-09-12,Half2,1587.0,run,1,51
45908,2010,NYG,CAR,4.0,2010-09-12,Half2,1452.0,field_goal,1,60
45919,2010,NYG,CAR,4.0,2010-09-12,Half2,1174.0,no_play,10,37
45920,2010,NYG,CAR,4.0,2010-09-12,Half2,1174.0,run,15,27
45933,2010,NYG,CAR,4.0,2010-09-12,Half2,907.0,punt,15,-5
45966,2010,NYG,CAR,4.0,2010-09-12,Half2,251.0,punt,10,14
45977,2010,NYG,CAR,4.0,2010-09-12,Half2,133.0,punt,17,-7
45993,2010,CHI,DET,4.0,2010-09-12,Half1,3246.0,field_goal,2,64
45999,2010,CHI,DET,4.0,2010-09-12,Half1,3166.0,punt,4,6
46026,2010,CHI,DET,4.0,2010-09-12,Half1,2504.0,punt,10,0
46030,2010,CHI,DET,4.0,2010-09-12,Half1,2403.0,punt,4,6
46034,2010,CHI,DET,4.0,2010-09-12,Half1,2310.0,punt,3,7
46070,2010,CHI,DET,4.0,2010-09-12,Half2,1750.0,no_play,9,-4
46071,2010,CHI,DET,4.0,2010-09-12,Half2,1750.0,punt,14,-4
46077,2010,CHI,DET,4.0,2010-09-12,Half2,1582.0,punt,2,23
46081,2010,CHI,DET,4.0,2010-09-12,Half2,1463.0,punt,18,-8
46089,2010,CHI,DET,4.0,2010-09-12,Half2,1262.0,punt,18,24
46093,2010,CHI,DET,4.0,2010-09-12,Half2,1160.0,punt,1,9
46113,2010,CHI,DET,4.0,2010-09-12,Half2,652.0,punt,4,49
46118,2010,CHI,DET,4.0,2010-09-12,Half2,544.0,run,1,0
46123,2010,CHI,DET,4.0,2010-09-12,Half2,391.0,punt,1,9
46127,2010,CHI,DET,4.0,2010-09-12,Half2,264.0,punt,7,3
46131,2010,CHI,DET,4.0,2010-09-12,Half2,209.0,punt,10,0
46154,2010,CHI,DET,4.0,2010-09-12,Half2,18.0,pass,10,58
46170,2010,LAR,ARI,4.0,2010-09-12,Half1,3281.0,field_goal,7,16
46174,2010,LAR,ARI,4.0,2010-09-12,Half1,3192.0,punt,10,0
46182,2010,LAR,ARI,4.0,2010-09-12,Half1,2997.0,punt,10,0
46186,2010,LAR,ARI,4.0,2010-09-12,Half1,2886.0,punt,3,7
46197,2010,LAR,ARI,4.0,2010-09-12,Half1,2637.0,field_goal,3,56
46207,2010,LAR,ARI,4.0,2010-09-12,Half1,2440.0,punt,13,27
46212,2010,LAR,ARI,4.0,2010-09-12,Half1,2415.0,punt,10,0
46221,2010,LAR,ARI,4.0,2010-09-12,Half1,2133.0,field_goal,13,44
46234,2010,LAR,ARI,4.0,2010-09-12,Half1,1917.0,punt,7,3
46239,2010,LAR,ARI,4.0,2010-09-12,Half1,1892.0,punt,12,-2
46251,2010,LAR,ARI,4.0,2010-09-12,Half1,1805.0,pass,1,63
